air_date,year,decade,pop_count_1,pop_count_2,pop_count_1,pop_count_2,pop1_normalized,pop2_normalized,pop1_round,pop2_round
4/10/2009,2009,2000,1,1,1,1,0.857142857,1,1,1
4/20/2009,2009,2000,1,1,1,1,0.857142857,1,1,1
5/28/2009,2009,2000,1,1,1,1,0.857142857,1,1,1
5/29/2009,2009,2000,1,1,1,1,0.857142857,1,1,1
10/20/2009,2009,2000,1,1,1,1,0.857142857,1,1,1
11/18/2009,2009,2000,1,1,1,1,0.857142857,1,1,1
1/28/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
4/23/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
6/14/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
7/1/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
7/19/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
10/20/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
10/26/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
11/19/2010,2010,2010,1,1,1,1,0.857142857,1,1,1
1/3/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
1/13/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
1/31/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
2/17/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
5/9/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
5/16/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
11/25/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
11/28/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
11/30/2011,2011,2010,1,1,1,1,0.857142857,1,1,1
5/4/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
5/7/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
5/22/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
5/23/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
5/24/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
8/2/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
10/3/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
10/18/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
12/5/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
12/20/2012,2012,2010,1,1,1,1,0.857142857,1,1,1
4/8/2013,2013,2010,1,1,1,1,0.857142857,1,1,1
6/27/2013,2013,2010,1,1,1,1,0.857142857,1,1,1
12/12/2013,2013,2010,1,1,1,1,0.857142857,1,1,1
1/10/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
1/15/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
1/20/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
2/10/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
2/18/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
3/12/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
3/26/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
4/1/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
4/4/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
4/7/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
4/9/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
7/22/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
11/27/2014,2014,2010,1,1,1,1,0.857142857,1,1,1
1/14/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
2/17/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
3/9/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
4/10/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
4/20/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
6/23/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
9/22/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
10/1/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
12/11/2015,2015,2010,1,1,1,1,0.857142857,1,1,1
3/29/2016,2016,2010,1,1,1,1,0.857142857,1,1,1
10/12/2016,2016,2010,1,1,1,1,0.857142857,1,1,1
10/26/2016,2016,2010,1,1,1,1,0.857142857,1,1,1
11/9/2016,2016,2010,1,1,1,1,0.857142857,1,1,1
11/24/2016,2016,2010,1,1,1,1,0.857142857,1,1,1
11/25/2016,2016,2010,1,1,1,1,0.857142857,1,1,1
12/9/2016,2016,2010,1,1,1,1,0.857142857,1,1,1
2/15/2017,2017,2010,1,1,1,1,0.857142857,1,1,1
5/23/2017,2017,2010,1,1,1,1,0.857142857,1,1,1
7/4/2017,2017,2010,1,1,1,1,0.857142857,1,1,1
7/18/2017,2017,2010,1,1,1,1,0.857142857,1,1,1
9/26/2017,2017,2010,1,1,1,1,0.857142857,1,1,1
1/2/2018,2018,2010,1,1,1,1,0.857142857,1,1,1
1/25/2018,2018,2010,1,1,1,1,0.857142857,1,1,1
4/11/2018,2018,2010,1,1,1,1,0.857142857,1,1,1
4/23/2018,2018,2010,1,1,1,1,0.857142857,1,1,1
6/12/2018,2018,2010,1,1,1,1,0.857142857,1,1,1
10/29/2018,2018,2010,1,1,1,1,0.857142857,1,1,1
11/1/2018,2018,2010,1,1,1,1,0.857142857,1,1,1
1/31/2019,2019,2010,1,1,1,1,0.857142857,1,1,1
5/20/2019,2019,2010,1,1,1,1,0.857142857,1,1,1
9/27/2019,2019,2010,1,1,1,1,0.857142857,1,1,1
10/7/2019,2019,2010,1,1,1,1,0.857142857,1,1,1
1/1/2020,2020,2020,1,1,1,1,0.857142857,1,1,1
4/2/2020,2020,2020,1,1,1,1,0.857142857,1,1,1
4/22/2020,2020,2020,1,1,1,1,0.857142857,1,1,1
11/5/2020,2020,2020,1,1,1,1,0.857142857,1,1,1
11/24/2020,2020,2020,1,1,1,1,0.857142857,1,1,1
1/8/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
2/15/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
2/19/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
3/23/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
4/7/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
4/12/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
6/8/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
7/22/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
8/9/2021,2021,2020,1,1,1,1,0.857142857,1,1,1
1/3/2022,2022,2020,1,1,1,1,0.857142857,1,1,1
5/5/2022,2022,2020,1,1,1,1,0.857142857,1,1,1
7/6/2022,2022,2020,1,1,1,1,0.857142857,1,1,1
7/12/2022,2022,2020,1,1,1,1,0.857142857,1,1,1
12/9/2022,2022,2020,1,1,1,1,0.857142857,1,1,1
3/28/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
5/22/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
9/21/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
9/28/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
10/17/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
10/24/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
11/10/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
11/13/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
11/28/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
12/26/2023,2023,2020,1,1,1,1,0.857142857,1,1,1
2/27/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
3/21/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
4/18/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
6/6/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
7/9/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
10/8/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
10/31/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
11/8/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
11/12/2024,2024,2020,1,1,1,1,0.857142857,1,1,1
1/2/2025,2025,2020,1,1,1,1,0.857142857,1,1,1
2/27/2025,2025,2020,1,1,1,1,0.857142857,1,1,1
3/26/2025,2025,2020,1,1,1,1,0.857142857,1,1,1
4/28/2025,2025,2020,1,1,1,1,0.857142857,1,1,1
5/27/2025,2025,2020,1,1,1,1,0.857142857,1,1,1
2/7/1986,1986,1980,1,1,1,1,0.75,1,1,1
9/15/1986,1986,1980,1,1,1,1,0.75,1,1,1
1/15/1990,1990,1990,1,1,1,1,0.75,1,1,1
7/20/1993,1993,1990,1,1,1,1,0.75,1,1,1
2/5/1996,1996,1990,1,1,1,1,0.75,1,1,1
3/7/1996,1996,1990,1,1,1,1,0.75,1,1,1
4/30/1996,1996,1990,1,1,1,1,0.75,1,1,1
11/28/1996,1996,1990,1,1,1,1,0.75,1,1,1
4/23/1997,1997,1990,1,1,1,1,0.75,1,1,1
5/26/1997,1997,1990,1,1,1,1,0.75,1,1,1
6/18/1997,1997,1990,1,1,1,1,0.75,1,1,1
10/23/1997,1997,1990,1,1,1,1,0.75,1,1,1
11/18/1997,1997,1990,1,1,1,1,0.75,1,1,1
4/10/1998,1998,1990,1,1,1,1,0.75,1,1,1
5/12/1998,1998,1990,1,1,1,1,0.75,1,1,1
7/3/1998,1998,1990,1,1,1,1,0.75,1,1,1
10/2/1998,1998,1990,1,1,1,1,0.75,1,1,1
9/27/2000,2000,2000,1,1,1,1,0.75,1,1,1
1/29/2001,2001,2000,1,1,1,1,0.75,1,1,1
1/3/2003,2003,2000,1,1,1,1,0.75,1,1,1
1/27/2003,2003,2000,1,1,1,1,0.75,1,1,1
5/14/2003,2003,2000,1,1,1,1,0.75,1,1,1
7/14/2003,2003,2000,1,1,1,1,0.75,1,1,1
10/3/2003,2003,2000,1,1,1,1,0.75,1,1,1
5/7/2004,2004,2000,1,1,1,1,0.75,1,1,1
7/5/2004,2004,2000,1,1,1,1,0.75,1,1,1
4/11/2005,2005,2000,1,1,1,1,0.75,1,1,1
2/17/2006,2006,2000,1,1,1,1,0.75,1,1,1
3/9/2006,2006,2000,1,1,1,1,0.75,1,1,1
3/10/2006,2006,2000,1,1,1,1,0.75,1,1,1
4/10/2006,2006,2000,1,1,1,1,0.75,1,1,1
4/18/2006,2006,2000,1,1,1,1,0.75,1,1,1
5/25/2006,2006,2000,1,1,1,1,0.75,1,1,1
6/27/2006,2006,2000,1,1,1,1,0.75,1,1,1
1/3/2007,2007,2000,1,1,1,1,0.75,1,1,1
2/28/2007,2007,2000,1,1,1,1,0.75,1,1,1
3/9/2007,2007,2000,1,1,1,1,0.75,1,1,1
4/16/2007,2007,2000,1,1,1,1,0.75,1,1,1
10/23/2007,2007,2000,1,1,1,1,0.75,1,1,1
11/8/2007,2007,2000,1,1,1,1,0.75,1,1,1
6/16/2008,2008,2000,1,1,1,1,0.75,1,1,1
6/17/2008,2008,2000,1,1,1,1,0.75,1,1,1
10/14/2008,2008,2000,1,1,1,1,0.75,1,1,1
9/22/2009,2009,2000,1,1,1,1,0.75,1,1,1
1/7/2010,2010,2010,1,1,1,1,0.75,1,1,1
2/24/2010,2010,2010,1,1,1,1,0.75,1,1,1
5/21/2010,2010,2010,1,1,1,1,0.75,1,1,1
6/29/2010,2010,2010,1,1,1,1,0.75,1,1,1
11/11/2010,2010,2010,1,1,1,1,0.75,1,1,1
5/24/2011,2011,2010,1,1,1,1,0.75,1,1,1
6/16/2011,2011,2010,1,1,1,1,0.75,1,1,1
10/16/2012,2012,2010,1,1,1,1,0.75,1,1,1
10/22/2012,2012,2010,1,1,1,1,0.75,1,1,1
11/8/2013,2013,2010,1,1,1,1,0.75,1,1,1
1/3/2014,2014,2010,1,1,1,1,0.75,1,1,1
2/28/2014,2014,2010,1,1,1,1,0.75,1,1,1
6/2/2014,2014,2010,1,1,1,1,0.75,1,1,1
9/19/2014,2014,2010,1,1,1,1,0.75,1,1,1
1/13/2015,2015,2010,1,1,1,1,0.75,1,1,1
3/17/2015,2015,2010,1,1,1,1,0.75,1,1,1
3/24/2015,2015,2010,1,1,1,1,0.75,1,1,1
3/26/2015,2015,2010,1,1,1,1,0.75,1,1,1
12/22/2015,2015,2010,1,1,1,1,0.75,1,1,1
2/2/2016,2016,2010,1,1,1,1,0.75,1,1,1
9/13/2016,2016,2010,1,1,1,1,0.75,1,1,1
2/20/2017,2017,2010,1,1,1,1,0.75,1,1,1
2/21/2017,2017,2010,1,1,1,1,0.75,1,1,1
3/16/2017,2017,2010,1,1,1,1,0.75,1,1,1
4/11/2017,2017,2010,1,1,1,1,0.75,1,1,1
7/6/2017,2017,2010,1,1,1,1,0.75,1,1,1
10/9/2017,2017,2010,1,1,1,1,0.75,1,1,1
12/28/2017,2017,2010,1,1,1,1,0.75,1,1,1
2/19/2018,2018,2010,1,1,1,1,0.75,1,1,1
12/25/2018,2018,2010,1,1,1,1,0.75,1,1,1
1/15/2019,2019,2010,1,1,1,1,0.75,1,1,1
3/8/2019,2019,2010,1,1,1,1,0.75,1,1,1
3/29/2019,2019,2010,1,1,1,1,0.75,1,1,1
9/13/2019,2019,2010,1,1,1,1,0.75,1,1,1
3/13/2020,2020,2020,1,1,1,1,0.75,1,1,1
3/16/2020,2020,2020,1,1,1,1,0.75,1,1,1
8/13/2021,2021,2020,1,1,1,1,0.75,1,1,1
10/4/2021,2021,2020,1,1,1,1,0.75,1,1,1
11/26/2021,2021,2020,1,1,1,1,0.75,1,1,1
2/2/2022,2022,2020,1,1,1,1,0.75,1,1,1
2/24/2022,2022,2020,1,1,1,1,0.75,1,1,1
4/15/2022,2022,2020,1,1,1,1,0.75,1,1,1
2/24/2023,2023,2020,1,1,1,1,0.75,1,1,1
3/2/2023,2023,2020,1,1,1,1,0.75,1,1,1
4/5/2023,2023,2020,1,1,1,1,0.75,1,1,1
6/29/2023,2023,2020,1,1,1,1,0.75,1,1,1
9/26/2023,2023,2020,1,1,1,1,0.75,1,1,1
4/5/2024,2024,2020,1,1,1,1,0.75,1,1,1
9/30/2024,2024,2020,1,1,1,1,0.75,1,1,1
6/18/2025,2025,2020,1,1,1,1,0.75,1,1,1
5/24/1989,1989,1980,1,1,1,1,0.666666667,1,1,1
10/5/1992,1992,1990,1,1,1,1,0.666666667,1,1,1
10/29/1996,1996,1990,1,1,1,1,0.666666667,1,1,1
12/4/1996,1996,1990,1,1,1,1,0.666666667,1,1,1
2/10/2000,2000,2000,1,1,1,1,0.666666667,1,1,1
7/11/2000,2000,2000,1,1,1,1,0.666666667,1,1,1
12/31/2001,2001,2000,1,1,1,1,0.666666667,1,1,1
11/17/2004,2004,2000,1,1,1,1,0.666666667,1,1,1
4/21/2005,2005,2000,1,1,1,1,0.666666667,1,1,1
6/29/2005,2005,2000,1,1,1,1,0.666666667,1,1,1
7/1/2005,2005,2000,1,1,1,1,0.666666667,1,1,1
2/3/2006,2006,2000,1,1,1,1,0.666666667,1,1,1
2/27/2007,2007,2000,1,1,1,1,0.666666667,1,1,1
5/1/2007,2007,2000,1,1,1,1,0.666666667,1,1,1
1/4/2008,2008,2000,1,1,1,1,0.666666667,1,1,1
4/22/2008,2008,2000,1,1,1,1,0.666666667,1,1,1
1/9/2012,2012,2010,1,1,1,1,0.666666667,1,1,1
6/1/2012,2012,2010,1,1,1,1,0.666666667,1,1,1
11/6/2012,2012,2010,1,1,1,1,0.666666667,1,1,1
3/19/2014,2014,2010,1,1,1,1,0.666666667,1,1,1
12/18/2015,2015,2010,1,1,1,1,0.666666667,1,1,1
2/5/2016,2016,2010,1,1,1,1,0.666666667,1,1,1
12/1/2017,2017,2010,1,1,1,1,0.666666667,1,1,1
2/14/2019,2019,2010,1,1,1,1,0.666666667,1,1,1
4/30/2019,2019,2010,1,1,1,1,0.666666667,1,1,1
2/5/2021,2021,2020,1,1,1,1,0.666666667,1,1,1
3/30/2021,2021,2020,1,1,1,1,0.666666667,1,1,1
7/28/2022,2022,2020,1,1,1,1,0.666666667,1,1,1
3/31/2023,2023,2020,1,1,1,1,0.666666667,1,1,1
4/13/1987,1987,1980,1,1,1,1,0.6,1,1,1
1/16/2004,2004,2000,1,1,1,1,0.6,1,1,1
5/7/2008,2008,2000,1,1,1,1,0.6,1,1,1
1/26/2024,2024,2020,1,1,1,1,0.6,1,1,1
3/9/2010,2010,2010,1,1,1,1,0.545454545,1,1,1
10/15/1999,1999,1990,2,1,2,1,1.333333333,0.857142857,1,1
1/30/2001,2001,2000,2,1,2,1,1.333333333,0.857142857,1,1
2/20/2002,2002,2000,2,1,2,1,1.333333333,0.857142857,1,1
11/9/2004,2004,2000,2,1,2,1,1.333333333,0.857142857,1,1
1/11/2005,2005,2000,2,1,2,1,1.333333333,0.857142857,1,1
1/30/2007,2007,2000,2,1,2,1,1.333333333,0.857142857,1,1
3/19/2007,2007,2000,2,1,2,1,1.333333333,0.857142857,1,1
6/11/2007,2007,2000,2,1,2,1,1.333333333,0.857142857,1,1
12/22/2008,2008,2000,2,1,2,1,1.333333333,0.857142857,1,1
2/6/2009,2009,2000,2,1,2,1,1.333333333,0.857142857,1,1
12/21/2009,2009,2000,2,1,2,1,1.333333333,0.857142857,1,1
5/3/2011,2011,2010,2,1,2,1,1.333333333,0.857142857,1,1
6/15/2011,2011,2010,2,1,2,1,1.333333333,0.857142857,1,1
11/18/2011,2011,2010,2,1,2,1,1.333333333,0.857142857,1,1
6/2/2017,2017,2010,2,1,2,1,1.333333333,0.857142857,1,1
6/15/2018,2018,2010,2,1,2,1,1.333333333,0.857142857,1,1
7/26/2019,2019,2010,2,1,2,1,1.333333333,0.857142857,1,1
7/12/2021,2021,2020,2,1,2,1,1.333333333,0.857142857,1,1
7/21/2022,2022,2020,2,1,2,1,1.333333333,0.857142857,1,1
1/23/2024,2024,2020,2,1,2,1,1.333333333,0.857142857,1,1
2/20/2024,2024,2020,2,1,2,1,1.333333333,0.857142857,1,1
3/15/1985,1985,1980,1,1,1,1,1.2,0.857142857,1,1
4/1/1985,1985,1980,1,1,1,1,1.2,0.857142857,1,1
4/19/1985,1985,1980,1,1,1,1,1.2,0.857142857,1,1
5/15/1985,1985,1980,1,1,1,1,1.2,0.857142857,1,1
5/21/1985,1985,1980,1,1,1,1,1.2,0.857142857,1,1
4/23/1986,1986,1980,1,1,1,1,1.2,0.857142857,1,1
5/20/1986,1986,1980,1,1,1,1,1.2,0.857142857,1,1
5/26/1986,1986,1980,1,1,1,1,1.2,0.857142857,1,1
4/7/1987,1987,1980,1,1,1,1,1.2,0.857142857,1,1
11/13/1987,1987,1980,1,1,1,1,1.2,0.857142857,1,1
12/11/1987,1987,1980,1,1,1,1,1.2,0.857142857,1,1
12/21/1987,1987,1980,1,1,1,1,1.2,0.857142857,1,1
9/15/1988,1988,1980,1,1,1,1,1.2,0.857142857,1,1
1/9/1989,1989,1980,1,1,1,1,1.2,0.857142857,1,1
4/12/1989,1989,1980,1,1,1,1,1.2,0.857142857,1,1
6/27/1989,1989,1980,1,1,1,1,1.2,0.857142857,1,1
10/26/1989,1989,1980,1,1,1,1,1.2,0.857142857,1,1
11/1/1989,1989,1980,1,1,1,1,1.2,0.857142857,1,1
12/27/1989,1989,1980,1,1,1,1,1.2,0.857142857,1,1
1/2/1990,1990,1990,1,1,1,1,1.2,0.857142857,1,1
1/23/1990,1990,1990,1,1,1,1,1.2,0.857142857,1,1
3/13/1990,1990,1990,1,1,1,1,1.2,0.857142857,1,1
12/26/1990,1990,1990,1,1,1,1,1.2,0.857142857,1,1
1/24/1991,1991,1990,1,1,1,1,1.2,0.857142857,1,1
5/8/1991,1991,1990,1,1,1,1,1.2,0.857142857,1,1
5/16/1991,1991,1990,1,1,1,1,1.2,0.857142857,1,1
6/25/1991,1991,1990,1,1,1,1,1.2,0.857142857,1,1
9/6/1991,1991,1990,1,1,1,1,1.2,0.857142857,1,1
7/17/1992,1992,1990,1,1,1,1,1.2,0.857142857,1,1
1/11/1993,1993,1990,1,1,1,1,1.2,0.857142857,1,1
2/16/1993,1993,1990,1,1,1,1,1.2,0.857142857,1,1
6/16/1993,1993,1990,1,1,1,1,1.2,0.857142857,1,1
10/18/1993,1993,1990,1,1,1,1,1.2,0.857142857,1,1
11/26/1993,1993,1990,1,1,1,1,1.2,0.857142857,1,1
9/9/1994,1994,1990,1,1,1,1,1.2,0.857142857,1,1
11/14/1994,1994,1990,1,1,1,1,1.2,0.857142857,1,1
7/21/1995,1995,1990,1,1,1,1,1.2,0.857142857,1,1
9/19/1995,1995,1990,1,1,1,1,1.2,0.857142857,1,1
12/8/1995,1995,1990,1,1,1,1,1.2,0.857142857,1,1
4/18/1996,1996,1990,1,1,1,1,1.2,0.857142857,1,1
9/3/1996,1996,1990,1,1,1,1,1.2,0.857142857,1,1
12/11/1996,1996,1990,1,1,1,1,1.2,0.857142857,1,1
12/13/1996,1996,1990,1,1,1,1,1.2,0.857142857,1,1
12/19/1996,1996,1990,1,1,1,1,1.2,0.857142857,1,1
12/27/1996,1996,1990,1,1,1,1,1.2,0.857142857,1,1
1/15/1997,1997,1990,1,1,1,1,1.2,0.857142857,1,1
3/4/1997,1997,1990,1,1,1,1,1.2,0.857142857,1,1
4/2/1997,1997,1990,1,1,1,1,1.2,0.857142857,1,1
4/28/1997,1997,1990,1,1,1,1,1.2,0.857142857,1,1
7/17/1997,1997,1990,1,1,1,1,1.2,0.857142857,1,1
10/17/1997,1997,1990,1,1,1,1,1.2,0.857142857,1,1
1/13/1998,1998,1990,1,1,1,1,1.2,0.857142857,1,1
6/17/1998,1998,1990,1,1,1,1,1.2,0.857142857,1,1
12/15/1998,1998,1990,1,1,1,1,1.2,0.857142857,1,1
4/29/1999,1999,1990,1,1,1,1,1.2,0.857142857,1,1
10/18/1999,1999,1990,1,1,1,1,1.2,0.857142857,1,1
12/20/1999,1999,1990,1,1,1,1,1.2,0.857142857,1,1
6/19/2000,2000,2000,1,1,1,1,1.2,0.857142857,1,1
11/21/2000,2000,2000,1,1,1,1,1.2,0.857142857,1,1
1/19/2001,2001,2000,1,1,1,1,1.2,0.857142857,1,1
5/11/2001,2001,2000,1,1,1,1,1.2,0.857142857,1,1
5/8/2002,2002,2000,1,1,1,1,1.2,0.857142857,1,1
5/14/2002,2002,2000,1,1,1,1,1.2,0.857142857,1,1
11/22/2002,2002,2000,1,1,1,1,1.2,0.857142857,1,1
2/21/2003,2003,2000,1,1,1,1,1.2,0.857142857,1,1
2/25/2003,2003,2000,1,1,1,1,1.2,0.857142857,1,1
5/16/2003,2003,2000,1,1,1,1,1.2,0.857142857,1,1
7/15/2003,2003,2000,1,1,1,1,1.2,0.857142857,1,1
3/2/2004,2004,2000,1,1,1,1,1.2,0.857142857,1,1
3/15/2004,2004,2000,1,1,1,1,1.2,0.857142857,1,1
3/25/2004,2004,2000,1,1,1,1,1.2,0.857142857,1,1
10/7/2004,2004,2000,1,1,1,1,1.2,0.857142857,1,1
12/1/2004,2004,2000,1,1,1,1,1.2,0.857142857,1,1
11/3/2005,2005,2000,1,1,1,1,1.2,0.857142857,1,1
11/14/2005,2005,2000,1,1,1,1,1.2,0.857142857,1,1
11/16/2005,2005,2000,1,1,1,1,1.2,0.857142857,1,1
11/17/2005,2005,2000,2,1,2,1,1.2,0.857142857,1,1
12/14/2005,2005,2000,1,1,1,1,1.2,0.857142857,1,1
4/5/2006,2006,2000,1,1,1,1,1.2,0.857142857,1,1
5/12/2006,2006,2000,1,1,1,1,1.2,0.857142857,1,1
6/29/2006,2006,2000,1,1,1,1,1.2,0.857142857,1,1
9/15/2006,2006,2000,1,1,1,1,1.2,0.857142857,1,1
11/2/2006,2006,2000,1,1,1,1,1.2,0.857142857,1,1
12/12/2006,2006,2000,2,1,2,1,1.2,0.857142857,1,1
1/8/2007,2007,2000,1,1,1,1,1.2,0.857142857,1,1
4/23/2007,2007,2000,1,1,1,1,1.2,0.857142857,1,1
6/6/2007,2007,2000,1,1,1,1,1.2,0.857142857,1,1
11/7/2007,2007,2000,1,1,1,1,1.2,0.857142857,1,1
11/29/2007,2007,2000,1,1,1,1,1.2,0.857142857,1,1
1/2/2008,2008,2000,1,1,1,1,1.2,0.857142857,1,1
1/22/2008,2008,2000,1,1,1,1,1.2,0.857142857,1,1
3/13/2008,2008,2000,1,1,1,1,1.2,0.857142857,1,1
4/28/2008,2008,2000,1,1,1,1,1.2,0.857142857,1,1
5/21/2008,2008,2000,1,1,1,1,1.2,0.857142857,1,1
6/11/2008,2008,2000,1,1,1,1,1.2,0.857142857,1,1
1/5/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
1/13/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
3/11/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
3/13/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
4/16/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
9/14/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
10/23/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
11/26/2009,2009,2000,1,1,1,1,1.2,0.857142857,1,1
2/2/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
3/15/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
4/1/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
4/6/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
5/24/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
11/3/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
11/4/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
11/9/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
12/8/2010,2010,2010,1,1,1,1,1.2,0.857142857,1,1
1/28/2011,2011,2010,1,1,1,1,1.2,0.857142857,1,1
3/3/2011,2011,2010,1,1,1,1,1.2,0.857142857,1,1
9/30/2011,2011,2010,1,1,1,1,1.2,0.857142857,1,1
10/14/2011,2011,2010,1,1,1,1,1.2,0.857142857,1,1
11/11/2011,2011,2010,1,1,1,1,1.2,0.857142857,1,1
12/22/2011,2011,2010,1,1,1,1,1.2,0.857142857,1,1
1/18/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
1/27/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
5/17/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
5/25/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
7/5/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
7/24/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
10/10/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
12/7/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
12/21/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
12/28/2012,2012,2010,1,1,1,1,1.2,0.857142857,1,1
2/8/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
4/25/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
5/14/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
7/24/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
9/20/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
10/15/2013,2013,2010,2,1,2,1,1.2,0.857142857,1,1
10/23/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
11/7/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
11/11/2013,2013,2010,1,1,1,1,1.2,0.857142857,1,1
1/16/2014,2014,2010,1,1,1,1,1.2,0.857142857,1,1
4/30/2014,2014,2010,1,1,1,1,1.2,0.857142857,1,1
7/1/2014,2014,2010,1,1,1,1,1.2,0.857142857,1,1
7/17/2014,2014,2010,1,1,1,1,1.2,0.857142857,1,1
8/1/2014,2014,2010,1,1,1,1,1.2,0.857142857,1,1
10/15/2014,2014,2010,1,1,1,1,1.2,0.857142857,1,1
